paper_id,field,reviewer_value,locked_value,final_value,decision_basis,changed_from_locked,reviewer_evidence,author_evidence,resolution_rationale,reviewer,adjudicator,review_date,adjudication_date,source_workbook,review_batch
Baek2023_WellboreLeakage,field_evidence_score,1,0,1,author_adjudicated_disagreement,yes,深度学习井筒 ROM 由 STOMP–CO₂ 数值模拟训练，采用随机 0.70／0.20／0.10 训练–验证–测试；应用案例仍是 homogeneous synthetic reservoir 与 hypothetical leaky wells，故无现场或 OOD。Darcy 驱动力等物理特征、分类–回归分解和模拟器对照支持物理诊断。500 个不确定井属性实现给出累计泄漏 P25／P50／P75，并面向许可风险，属于概率 UQ。作者承认 one-way coupling 会产生误差，但该误差没有进入风险分布或决策，故不记代理误差传播。,核查字段：现场证据评分。全文页码／章节：PDF pp.1–8（STOMP／井筒模型、70／20／10 划分）；pp.9–11（假想场地、500 实现与局限）。全文证据：深度学习井筒 ROM 由 STOMP–CO₂ 数值模拟训练，采用随机 0.70／0.20／0.10 训练–验证–测试；应用案例仍是 homogeneous synthetic reservoir 与 hypothetical leaky wells，故无现场或 OOD。Darcy 驱动力等物理特征、分类–回归分解和模拟器对照支持物理诊断。500 个不确定井属性实现给出累计泄漏 P25／P50／P75，并面向许可风险，属于概率 UQ。作者承认 one-way coupling 会产生误差，但该误差没有进入风险分布或决策，故不记代理误差传播。。复核信心：high。,证据为现场启发的场地模型或合成监测情景，未与真实现场观测比较，符合 1 分。因此最终编码为“1”；原锁定值“0”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Tang2022_226,field_evidence_score,1,1,1,independent_exact_agreement_retained,no,全文采用 commercial-scale 3D synthetic case，结论强调 displacement maps were synthetic，故无现场或受控注入评价。两个 R–U–Net 只用 1、2、5、10 年结果训练，却在 12、16 年预测，并明确称“acceptable extrapolation ... up to 16 years”，构成时间 OOD；不是跨场地。ES–MDA 后验压力／位移集合的均值、标准差与 synthetic truth 在观测时刻和未来时刻比较，属于后验预测检查。似然／更新协方差只描述 measurement error，未加入 R–U–Net 代理误差，故不记误差传播。流动–地质力学耦合由 GEOSX 与跨场预测支持。,,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Meng2025_211,field_evidence_score,1,,1,author_verified_locked_baseline_unavailable,yes,研究明确使用“synthetic case reservoir model”；CMG–GEM 耦合组分流动与地质力学，并以 Mohr–Coulomb／滑移趋势描述断层再活化，物理一致性为 4。每个含水率场景的 1000 个 LHS 样本随机分成 80% 训练与 20% blind testing，仍是同分布，且没有现场／跨地质验证。论文统计误差分布并发现含水率 >0.9 时 FSD 误差不满足 ±20% 要求，但没有校准预测区间。随后只把优化范围限制到 ≤0.9，未把代理误差作为 Pareto 目标／约束的不确定性传播，故仍记 confirmed_absent。,作者全文核查（现场证据评分）：页码／章节 PDF pp.3–7（合成耦合模型、Mohr–Coulomb 与数据）；pp.11–20（随机盲测、误差、Pareto 优化与局限）。证据说明：研究明确使用“synthetic case reservoir model”；CMG–GEM 耦合组分流动与地质力学，并以 Mohr–Coulomb／滑移趋势描述断层再活化，物理一致性为 4。每个含水率场景的 1000 个 LHS 样本随机分成 80% 训练与 20% blind testing，仍是同分布，且没有现场／跨地质验证。论文统计误差分布并发现含水率 >0.9 时 FSD 误差不满足 ±20% 要求，但没有校准预测区间。随后只把优化范围限制到 ≤0.9，未把代理误差作为 Pareto 目标／约束的不确定性传播，故仍记 confirmed_absent。。核查信心：high。,证据为现场启发的场地模型或合成监测情景，未与真实现场观测比较，符合现场证据 1 分。作者基准虽为空，仍按全文证据确定该值，没有把空白自动转换为 0；最终值采用“1”。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Arafath2025_MalayBasinML,physical_consistency_score,2,2,2,independent_exact_agreement_retained,no,"原文说明使用 X field 的“petrophysical data, well records, and core data”，模型结果与该场地岩心／测井解释相对照，故为单场地现场观测比较。数据采用 80%／10%／10% 划分及交叉验证，属于同分布测试而非 OOD。文中把“field-scale validation ... using pilot CO2 injection tests”列为未来工作，故没有受控注入验证；也未报告不确定性校准或需要传播的下游代理误差。物理得分来自 Archie 等简化岩石物理／测井约束。",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Vishal2025_213,physical_consistency_score,1,1,1,independent_exact_agreement_retained,no,论文称数据来自 Cauvery Basin 的二维／三维地震与勘探井测井，并用 Well X-42 岩心数据验证，故记为现场观测比较；但 p.16 明言“lack of any real-time field validation”，不能记成注入工作流现场验证。p.14–15 仅笼统称对“independent offshore subsets”交叉验证、R²下降 5%–10%，未交代训练区域、留出规则或地质差异，故 OOD 与跨地质测试均记 unclear。95% 置信区间由残差标准误得到，但没有覆盖率／可靠性检验；BNN 被列为未来工作，故不记校准。,,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Wu2025_042,physical_consistency_score,2,1,2,author_adjudicated_disagreement,yes,"常规训练／测试来自合成汇编数据；结论亦承认“current training data relies on synthetic datasets”。显式盲测把韩国 Gorae V 盆地参数送入 CMG–GEM，并与训练好的 XGBoost 对比（RTI／STI 拟合约 98.53%／96.48%），属于跨地质背景的模拟 OOD，不是现场跨场地验证。100,000 次 Monte Carlo 给出 TEI 分布，但没有名义覆盖率或后验预测校验。模型 RMSE 与 Williams 图只评估代理误差，NSGA–II 目标中未纳入该误差，故不记误差传播。SHAP 趋势与 Henry’s law 对照，支持简化物理一致性。","核查字段：物理一致性评分。全文页码／章节：PDF pp.17–26（数据与常规划分）；pp.29–35（Gorae V 盲测、Monte Carlo 与结论）。全文证据：常规训练／测试来自合成汇编数据；结论亦承认“current training data relies on synthetic datasets”。显式盲测把韩国 Gorae V 盆地参数送入 CMG–GEM，并与训练好的 XGBoost 对比（RTI／STI 拟合约 98.53%／96.48%），属于跨地质背景的模拟 OOD，不是现场跨场地验证。100,000 次 Monte Carlo 给出 TEI 分布，但没有名义覆盖率或后验预测校验。模型 RMSE 与 Williams 图只评估代理误差，NSGA–II 目标中未纳入该误差，故不记误差传播。SHAP 趋势与 Henry’s law 对照，支持简化物理一致性。。复核信心：high。",方法显式编码简化物理关系或结构约束，但缺少更完整的诊断验证，符合 2 分。因此最终编码为“2”；原锁定值“1”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Chan2024_124,physical_consistency_score,3,1,3,author_adjudicated_disagreement,yes,所谓 IBDP field application 实际以场地模型的 ECLIPSE 模拟结果训练／评价 ML，没有与现场观测或注入数据对照。模型以粗网格数据训练并在原始细网格预测，且用 E300 细网格结果验证，属于明确的跨分辨率 OOD。作者同时指出代理为“pure data-driven”且不保证物理连续性，但对压力／饱和度场及选定优化方案进行了高保真模拟诊断。优化后仅把所选方案重新送入 E300；代理误差没有进入 MOGA 目标或约束，因此这是事后复核而不是误差传播。,核查字段：物理一致性评分。全文页码／章节：PDF pp.5–8（合成测试、IBDP 模型与跨分辨率训练）；pp.9–11（优化与高保真复核）。全文证据：所谓 IBDP field application 实际以场地模型的 ECLIPSE 模拟结果训练／评价 ML，没有与现场观测或注入数据对照。模型以粗网格数据训练并在原始细网格预测，且用 E300 细网格结果验证，属于明确的跨分辨率 OOD。作者同时指出代理为“pure data-driven”且不保证物理连续性，但对压力／饱和度场及选定优化方案进行了高保真模拟诊断。优化后仅把所选方案重新送入 E300；代理误差没有进入 MOGA 目标或约束，因此这是事后复核而不是误差传播。。复核信心：high。,论文对压力、饱和度、质量守恒或高保真响应进行了明确物理诊断，符合 3 分。因此最终编码为“3”；原锁定值“1”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
TARGET_DRLGeoRisk2026_214483,physical_consistency_score,4,2,4,author_adjudicated_disagreement,yes,研究使用基于 Aquistore 的条件地质统计实现及 820 个耦合流动–地质力学模拟，不是现场观测验证。独立验证实现被明确描述为“previously unseen realizations drawn from the same uncertainty distribution”，所以虽未见样本但仍是同分布，不能算 OOD。1000 个地质实现与域随机化用于稳健策略学习，但未做区间覆盖或校准。GRU–FNO 的误差只在附录／验证中报告，未作为奖励、约束或策略不确定性项传播。43 MPa 高风险压力线和边界泄漏惩罚直接进入控制目标，故决策就绪度较高但仍是 proof of concept。,核查字段：物理一致性评分。全文页码／章节：PDF pp.1–7（Aquistore 场地模型、代理与域随机化）；pp.11–15（验证、阈值与局限）。全文证据：研究使用基于 Aquistore 的条件地质统计实现及 820 个耦合流动–地质力学模拟，不是现场观测验证。独立验证实现被明确描述为“previously unseen realizations drawn from the same uncertainty distribution”，所以虽未见样本但仍是同分布，不能算 OOD。1000 个地质实现与域随机化用于稳健策略学习，但未做区间覆盖或校准。GRU–FNO 的误差只在附录／验证中报告，未作为奖励、约束或策略不确定性项传播。43 MPa 高风险压力线和边界泄漏惩罚直接进入控制目标，故决策就绪度较高但仍是 proof of concept。。复核信心：high。,方法将控制方程／耦合物理与独立模拟或观测验证结合，达到耦合验证层级，符合 4 分。因此最终编码为“4”；原锁定值“2”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_RefNone_173,physical_consistency_score,1,1,1,independent_exact_agreement_retained,no,训练标签来自已发表的 CO2–水／盐水溶解度实验数据库，因此是实验室／受控证据而非储层现场验证或计划注入评价。全文采用随机 80%／20% 训练–测试划分，没有独立范围、场地或地质背景留出。网络给出点预测与常规误差指标，未见概率校准、后验预测检查或下游代理决策链。物理关系主要由温度、压力、盐度等输入及文献机理继承，未显式施加守恒／热力学约束。,,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Wen2021_CCSNet,physical_consistency_score,3,,3,author_verified_locked_baseline_unavailable,yes,CCSNet 全部以 ECLIPSE 合成模拟训练；“training/validation data split is 10/1”，验证样本仍在同一参数采样域内，故无现场、受控注入或 OOD。模型对压力、饱和度、相组成等多物理输出做了模拟器对照和误差空间诊断，物理一致性高于仅报告网络精度。均值、标准差、误差直方图及经验回归误差项没有覆盖率／可靠性检验，故不记校准。CCSNet 又被用于生成筛选用 sweep／溶解度指标，但代理误差没有进入这些派生估计或决策。,作者全文核查（物理一致性评分）：页码／章节 PDF pp.5–15（全物理模拟、10∶1 划分与验证）；pp.20–23、31–32（筛选应用、随机划分与误差项）。证据说明：CCSNet 全部以 ECLIPSE 合成模拟训练；“training/validation data split is 10/1”，验证样本仍在同一参数采样域内，故无现场、受控注入或 OOD。模型对压力、饱和度、相组成等多物理输出做了模拟器对照和误差空间诊断，物理一致性高于仅报告网络精度。均值、标准差、误差直方图及经验回归误差项没有覆盖率／可靠性检验，故不记校准。CCSNet 又被用于生成筛选用 sweep／溶解度指标，但代理误差没有进入这些派生估计或决策。。核查信心：high。,论文对压力、饱和度、质量守恒或高保真响应进行了明确物理诊断，符合物理一致性 3 分。作者基准虽为空，仍按全文证据确定该值，没有把空白自动转换为 0；最终值采用“3”。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
